trader_id,pnl,risk_tol
4743,2908.15,0.78
4744,4141.05,0.72
4745,3573.04,0.38
4746,2573.72,0.71
4747,7928.98,0.69
4748,6197.65,0.23
4749,2276.24,0.54
4750,3331.82,0.37
4751,9350.05,0.80
4752,8231.84,0.67
4753,9613.77,0.61
4754,7283.84,0.34
4755,8820.85,0.79
4756,4791.49,0.65
4757,1660.55,0.73
4758,1179.41,0.96
4759,5494.36,0.38
4760,2054.36,0.94
4761,7364.72,0.47
4762,6646.15,0.52
4763,2376.78,0.54
4764,4970.47,0.79
4765,7535.39,0.32
4766,2720.99,0.91
4767,5240.74,0.15
4768,5820.85,0.18
4769,8645.23,0.30
4770,1753.33,0.48
4771,9323.95,0.64
4772,2323.39,0.64
4773,9791.43,0.81
4774,9608.72,0.84
4775,7960.54,0.89
4776,6046.22,0.72
4777,9356.87,0.86
4778,2962.23,0.96
4779,7059.48,0.31
4780,8922.11,0.55
4781,1702.89,0.82
4782,8003.41,0.66
4783,9002.76,0.77
4784,6212.09,0.59
4785,2096.04,0.71
4786,6854.96,0.55
4787,5977.86,0.16
4788,1305.37,0.29
4789,3087.41,0.59
4790,5586.40,0.75
4791,4950.72,0.27
4792,7073.53,0.64
4793,6373.68,0.52
4794,2270.00,0.94
4795,9995.16,0.11
4796,5986.63,0.89
4797,4551.42,0.40
4798,6137.95,0.22
4799,5740.14,0.17
4800,3655.83,0.71
4801,8945.94,0.89
4802,2928.27,0.54
4803,6188.66,0.85
4804,7466.16,0.25
4805,2737.42,0.48
4806,2287.14,0.33
4807,8339.85,0.55
4808,5804.42,0.18
4809,4257.03,0.46
4810,3337.65,0.84
4811,2609.28,0.80
4812,9549.16,0.67
4813,9526.60,0.94
4814,7297.90,0.66
4815,3548.72,0.59
4816,9933.35,0.37
4817,3589.61,0.96
4818,2751.30,1.00
4819,5437.59,0.71
4820,7951.57,0.99
4821,3648.84,0.40
4822,9741.88,0.14
4823,5748.35,0.77
4824,8571.84,0.63
4825,6876.86,0.95
4826,5904.27,0.44
4827,2749.63,0.80
4828,8466.50,0.26
4829,9088.52,0.38
4830,1660.26,0.59
4831,1249.30,0.57
4832,3076.29,0.14
4833,6141.72,0.60
4834,6993.89,0.62
4835,6820.37,0.37
4836,7988.95,0.23
4837,5349.35,0.67
4838,8723.38,0.58
4839,6964.11,0.97
4840,1015.16,0.71
4841,4928.72,0.53
4842,6416.05,0.94
4843,7816.76,0.28
4844,7431.81,0.75
4845,5005.08,0.79
4846,8868.90,0.45
4847,7574.22,0.37
4848,9774.47,0.93
4849,2432.12,0.49
4850,9122.29,1.00
4851,6028.47,0.56
4852,9956.21,0.40
4853,6998.92,0.66
4854,2016.39,0.26
4855,9792.60,1.00
4856,6275.23,0.31
4857,7761.74,0.16
4858,3452.57,0.50
4859,2731.70,0.97
4860,3283.92,0.29
4861,5433.62,0.52
4862,4823.12,0.71
4863,2913.10,0.85
4864,4708.65,0.93
4865,8713.18,0.51
4866,2096.95,0.35
4867,9371.44,0.68
4868,5896.98,0.10
4869,4580.64,0.13
4870,9196.95,0.38
4871,1492.71,0.42
4872,7784.77,0.24
4873,2600.66,0.98
4874,2603.89,0.88
4875,9539.06,0.66
4876,2576.22,0.24
4877,1424.26,0.85
4878,9850.19,0.94
4879,7628.48,0.87
4880,9751.26,0.25
4881,7618.54,0.75
4882,4520.14,0.71
4883,5052.16,0.67
4884,8308.05,0.58
4885,1172.21,0.98
4886,2194.47,0.82
4887,4030.18,0.82
4888,7644.93,0.53
4889,3663.16,0.17
4890,5883.10,0.51
4891,7217.01,0.20
4892,3823.28,0.17
4893,2836.12,0.36
4894,9298.75,0.34
4895,8356.68,0.29
4896,9483.23,0.35
4897,8369.45,0.35
4898,8892.18,0.61
4899,1250.59,0.24
4900,6314.55,0.48
4901,7348.14,0.20
4902,7972.18,0.46
4903,9890.20,0.48
4904,6734.57,0.72
4905,5795.59,0.80
4906,4139.59,0.23
4907,2064.16,0.74
4908,7394.49,0.73
4909,8162.82,0.90
4910,7776.21,0.25
4911,3036.88,0.82
4912,3236.26,0.54
4913,9049.78,0.43
4914,8740.68,0.31
4915,1794.71,0.76
4916,8324.25,0.70
4917,9956.33,0.30
4918,5877.91,0.58
4919,1238.17,0.78
4920,7478.05,0.55
4921,3151.19,0.20
4922,2867.15,0.18
4923,5800.30,0.70
4924,8032.95,0.48
4925,5639.43,0.19
4926,1439.90,0.39
4927,3206.49,0.36
4928,2749.89,0.15
4929,8670.69,0.48
4930,9172.58,0.47
4931,6801.88,0.35
4932,9262.88,0.22
4933,7274.90,0.25
4934,1223.68,0.58
4935,1851.71,0.85
4936,7871.54,0.51
4937,7159.06,0.13
4938,5768.27,0.56
4939,7924.91,0.22
4940,5733.92,0.51
4941,8071.90,0.49
4942,4525.62,0.79
4943,1554.96,0.69
4944,7937.78,0.84
4945,9654.82,0.60
4946,2320.93,0.13
4947,8261.48,0.86
4948,8965.31,0.67
4949,4722.18,0.81
4950,1194.59,0.17
4951,4820.27,0.65
4952,7646.24,0.88
4953,1023.17,0.37
4954,5180.87,0.68
4955,8295.57,0.50
4956,4148.16,0.97
4957,1006.23,0.22
4958,8062.62,0.26
4959,5264.83,0.93
4960,8074.31,0.51
4961,2037.72,0.99
4962,1379.92,0.18
4963,6954.37,0.85
4964,3374.30,0.31
4965,3018.39,0.23
4966,4669.05,0.44
4967,5410.07,0.89
4968,5812.31,0.79
4969,1743.01,0.17
4970,7015.41,0.66
4971,9054.64,0.15
4972,7920.89,0.18
4973,6523.68,0.59
4974,7711.54,0.75
4975,1827.01,0.76
4976,3386.66,0.67
4977,6137.07,0.91
4978,9186.21,0.61
4979,2712.03,0.49
4980,7449.90,0.14
4981,7564.86,0.78
4982,1160.31,0.37
4983,1427.97,0.38
4984,8465.71,0.37
4985,3846.59,0.13
4986,9554.47,0.12
4987,3563.22,0.91
4988,5358.59,0.72
4989,6892.21,0.50
4990,7220.96,0.71
4991,6809.51,0.70
4992,8849.10,0.38
4993,7370.27,0.82
4994,7592.92,0.29
4995,6285.34,0.57
4996,4032.38,0.40
4997,3531.71,0.87
4998,5058.42,1.00
4999,9944.11,0.88
5000,8865.41,0.54
