trader_id,pnl,risk_tol
4743,2908.15,0.78
4744,4141.05,0.72
4745,3573.04,0.38
4746,2573.72,0.71
4747,7928.98,0.69
4748,6197.65,0.23
4749,2276.24,0.54
4750,3331.82,0.37
4751,9350.05,0.80
4752,8231.84,0.67
4753,9613.77,0.61
4754,7283.84,0.34
4755,8820.85,0.79
4756,4791.49,0.65
4757,1660.55,0.73
4758,1179.41,0.96
4759,5494.36,0.38
4760,2054.36,0.94
4761,7364.72,0.47
4762,6646.15,0.52
4763,2376.78,0.54
4764,4970.47,0.79
4765,7535.39,0.32
4766,2720.99,0.91
4767,5240.74,0.15
4768,5820.85,0.18
4769,8645.23,0.30
4770,1753.33,0.48
4771,9323.95,0.64
4772,2323.39,0.64
4773,9791.43,0.81
4774,9608.72,0.84
4775,7960.54,0.89
4776,6046.22,0.72
4777,9356.87,0.86
4778,2962.23,0.96
4779,7059.48,0.31
4780,8922.11,0.55
4781,1702.89,0.82
4782,8003.41,0.66
4783,9002.76,0.77
4784,6212.09,0.59
4785,2096.04,0.71
4786,6854.96,0.55
4787,5977.86,0.16
4788,1305.37,0.29
4789,3087.41,0.59
4790,5586.40,0.75
4791,4950.72,0.27
4792,7073.53,0.64
4793,6373.68,0.52
4794,2270.00,0.94
4795,9995.16,0.11
4796,5986.63,0.89
4797,4551.42,0.40
4798,6137.95,0.22
4799,5740.14,0.17
4800,3655.83,0.71
4801,8945.94,0.89
4802,2928.27,0.54
4803,6188.66,0.85
4804,7466.16,0.25
4805,2737.42,0.48
4806,2287.14,0.33
4807,8339.85,0.55
4808,5804.42,0.18
4809,4257.03,0.46
4810,3337.65,0.84
4811,2609.28,0.80
4812,9549.16,0.67
4813,9526.60,0.94
4814,7297.90,0.66
4815,3548.72,0.59
4816,9933.35,0.37
4817,3589.61,0.96
4818,2751.30,1.00
4819,5437.59,0.71
4820,7951.57,0.99
4821,3648.84,0.40
4822,9741.88,0.14
4823,5748.35,0.77
4824,8571.84,0.63
4825,6876.86,0.95
4826,5904.27,0.44
4827,2749.63,0.80
4828,8466.50,0.26
4829,9088.52,0.38
4830,1660.26,0.59
4831,1249.30,0.57
4832,3076.29,0.14
4833,6141.72,0.60
4834,6993.89,0.62
4835,6820.37,0.37
4836,7988.95,0.23
4837,5349.35,0.67
4838,8723.38,0.58
4839,6964.11,0.97
4840,1015.16,0.71
4841,4928.72,0.53
4842,6416.05,0.94
4843,7816.76,0.28
4844,7431.81,0.75
4845,5005.08,0.79
4846,8868.90,0.45
4847,7574.22,0.37
4848,9774.47,0.93
4849,2432.12,0.49
4850,9122.29,1.00
4851,6028.47,0.56
4852,9956.21,0.40
4853,6998.92,0.66
4854,2016.39,0.26
4855,9792.60,1.00
4856,6275.23,0.31
4857,7761.74,0.16
4858,3452.57,0.50
4859,2731.70,0.97
4860,3283.92,0.29
4861,5433.62,0.52
4862,4823.12,0.71
4863,2913.10,0.85
4864,4708.65,0.93
4865,8713.18,0.51
4866,2096.95,0.35
4867,9371.44,0.68
4868,5896.98,0.10
4869,4580.64,0.13
4870,9196.95,0.38
4871,1492.71,0.42
4872,7784.77,0.24
4873,2600.66,0.98
4874,2603.89,0.88
4875,9539.06,0.66
4876,2576.22,0.24
4877,1424.26,0.85
4878,9850.19,0.94
4879,7628.48,0.87
4880,9751.26,0.25
4881,7618.54,0.75
4882,4520.14,0.71
4883,5052.16,0.67
4884,8308.05,0.58
4885,1172.21,0.98
4886,2194.47,0.82
4887,4030.18,0.82
4888,7644.93,0.53
4889,3663.16,0.17
4890,5883.10,0.51
4891,7217.01,0.20
4892,3823.28,0.17
4893,2836.12,0.36
4894,9298.75,0.34
4895,8356.68,0.29
4896,9483.23,0.35
4897,8369.45,0.35
4898,8892.18,0.61
4899,1250.59,0.24
4900,6314.55,0.48
4901,7348.14,0.20
4902,7972.18,0.46
4903,9890.20,0.48
4904,6734.57,0.72
4905,5795.59,0.80
4906,4139.59,0.23
4907,2064.16,0.74
4908,7394.49,0.73
4909,8162.82,0.90
4910,7776.21,0.25
4911,3036.88,0.82
4912,3236.26,0.54
4913,9049.78,0.43
4914,8740.68,0.31
4915,1794.71,0.76
4916,8324.25,0.70
4917,9956.33,0.30
4918,5877.91,0.58
4919,1238.17,0.78
4920,7478.05,0.55
4921,3151.19,0.20
4922,2867.15,0.18
4923,5800.30,0.70
4924,8032.95,0.48
4925,5639.43,0.19
4926,1439.90,0.39
4927,3206.49,0.36
4928,2749.89,0.15
4929,8670.69,0.48
4930,9172.58,0.47
4931,6801.88,0.35
4932,9262.88,0.22
4933,7274.90,0.25
4934,1223.68,0.58
4935,1851.71,0.85
4936,7871.54,0.51
4937,7159.06,0.13
4938,5768.27,0.56
4939,7924.91,0.22
4940,5733.92,0.51
4941,8071.90,0.49
4942,4525.62,0.79
4943,1554.96,0.69
4944,7937.78,0.84
4945,9654.82,0.60
4946,2320.93,0.13
4947,8261.48,0.86
4948,8965.31,0.67
4949,4722.18,0.81
4950,1194.59,0.17
4951,4820.27,0.65
4952,7646.24,0.88
4953,1023.17,0.37
4954,5180.87,0.68
4955,8295.57,0.50
4956,4148.16,0.97
4957,1006.23,0.22
4958,8062.62,0.26
4959,5264.83,0.93
4960,8074.31,0.51
4961,2037.72,0.99
4962,1379.92,0.18
4963,6954.37,0.85
4964,3374.30,0.31
4965,3018.39,0.23
4966,4669.05,0.44
4967,5410.07,0.89
4968,5812.31,0.79
4969,1743.01,0.17
4970,7015.41,0.66
4971,9054.64,0.15
4972,7920.89,0.18
4973,6523.68,0.59
4974,7711.54,0.75
4975,1827.01,0.76
4976,3386.66,0.67
4977,6137.07,0.91
4978,9186.21,0.61
4979,2712.03,0.49
4980,7449.90,0.14
4981,7564.86,0.78
4982,1160.31,0.37
4983,1427.97,0.38
4984,8465.71,0.37
4985,3846.59,0.13
4986,9554.47,0.12
4987,3563.22,0.91
4988,5358.59,0.72
4989,6892.21,0.50
4990,7220.96,0.71
4991,6809.51,0.70
4992,8849.10,0.38
4993,7370.27,0.82
4994,7592.92,0.29
4995,6285.34,0.57
4996,4032.38,0.40
4997,3531.71,0.87
4998,5058.42,1.00
4999,9944.11,0.88
5000,8865.41,0.54
5001,3378.36,0.15
5002,1772.05,0.49
5003,6162.69,0.95
5004,3798.57,0.60
5005,9159.76,0.89
5006,4032.70,0.83
5007,2470.88,0.26
5008,6308.51,0.22
5009,6935.44,0.22
5010,3792.91,0.80
5011,9923.91,0.14
5012,7786.37,0.23
5013,1915.50,0.93
5014,6960.48,0.19
5015,9206.90,0.20
5016,3820.65,0.19
5017,2993.42,0.25
5018,7410.53,0.48
5019,7091.39,0.85
5020,3672.61,0.81
5021,5329.85,0.37
5022,9972.07,0.61
5023,9200.50,0.25
5024,7046.59,0.62
5025,1380.23,0.37
5026,9140.71,0.14
5027,4234.50,0.10
5028,1069.84,0.97
5029,4733.57,0.57
5030,8945.03,0.57
5031,4812.85,0.51
5032,6337.88,0.53
5033,3259.26,0.22
5034,8913.99,0.35
5035,6254.66,0.95
5036,4144.05,0.27
5037,4958.74,0.65
5038,7481.78,0.23
5039,4692.10,0.52
5040,1747.56,0.19
5041,1110.44,0.95
5042,7123.43,0.23
5043,5936.09,0.18
5044,6281.65,0.21
5045,9497.83,0.80
5046,8342.50,0.41
5047,2360.89,0.75
5048,5360.38,0.87
5049,4259.13,0.68
5050,5685.66,0.45
5051,2257.52,0.50
5052,3218.07,0.78
5053,3125.64,0.46
5054,3663.52,0.14
5055,9887.86,0.25
5056,9504.42,0.58
5057,8709.72,0.45
5058,4451.67,0.93
5059,3081.74,0.50
5060,4088.46,0.38
5061,6547.97,0.31
5062,7933.56,0.36
5063,3213.83,0.92
5064,1164.75,0.29
5065,7828.16,0.35
5066,1222.79,0.59
5067,3451.63,0.57
5068,7008.54,0.11
5069,1581.33,0.13
5070,9733.60,0.92
5071,4209.79,0.26
5072,2366.15,0.25
5073,7901.32,0.21
5074,3398.35,0.87
5075,3388.04,1.00
5076,6316.97,0.96
5077,2657.50,0.26
5078,6193.24,0.68
5079,6752.62,0.79
5080,3793.08,0.15
5081,7355.84,0.88
5082,6192.44,0.57
5083,9433.95,0.64
5084,7554.50,0.93
5085,3204.16,0.81
5086,9062.68,0.42
5087,5061.63,0.52
5088,7655.58,0.18
5089,8846.19,0.93
5090,3678.03,0.29
5091,1918.01,0.82
5092,9527.97,0.99
5093,9024.57,0.76
5094,1677.51,0.63
5095,9213.72,0.50
5096,9498.15,0.32
5097,8697.27,0.27
5098,7079.07,0.52
5099,8779.61,0.60
5100,8794.03,0.40
5101,4999.33,0.36
5102,8354.46,0.15
5103,7828.88,0.25
5104,1542.96,0.31
5105,2651.99,0.84
5106,8487.97,0.14
5107,8923.82,0.58
5108,7232.16,0.69
5109,3644.75,0.37
5110,6711.79,0.33
5111,1890.14,0.33
5112,8461.62,0.25
5113,8571.97,0.27
5114,1745.03,0.29
5115,3885.36,0.11
5116,6782.91,0.67
5117,9713.71,0.27
5118,5484.36,0.16
5119,6118.55,0.74
5120,1177.77,0.86
5121,6263.90,0.52
5122,6026.50,0.51
5123,5505.48,0.40
5124,3231.02,0.65
5125,7190.74,0.71
5126,3309.30,0.40
5127,8342.08,0.47
5128,8504.50,0.76
5129,4239.99,0.55
5130,5828.07,0.83
5131,3140.75,0.91
5132,4842.89,0.76
5133,8960.33,0.59
5134,9729.46,0.76
5135,1200.89,0.14
5136,6533.29,0.18
5137,5760.50,0.13
5138,1898.26,0.38
5139,1389.49,0.40
5140,7570.12,0.81
5141,3704.34,0.25
5142,7580.17,0.36
5143,6554.30,0.50
5144,8468.93,0.53
5145,8297.59,0.36
5146,3468.79,0.40
5147,2235.37,0.81
5148,3656.12,0.25
5149,1447.32,0.57
5150,3789.13,0.56
5151,3694.97,0.23
5152,5324.30,0.19
5153,5036.48,0.51
5154,6397.58,0.22
5155,8182.68,0.37
5156,3506.33,0.37
5157,2294.87,0.87
5158,1182.67,0.30
5159,8477.45,0.77
5160,7795.07,0.62
5161,6764.20,0.54
5162,4600.05,0.58
5163,1890.72,0.68
5164,4323.91,0.63
5165,1405.08,0.91
5166,6736.42,0.89
5167,6554.38,0.46
5168,1666.21,0.29
5169,8233.06,0.92
5170,9313.54,0.83
5171,8753.32,0.52
5172,6538.13,0.11
5173,3614.65,0.18
5174,2186.10,0.27
5175,8072.60,0.59
5176,8599.79,0.58
5177,1140.41,0.52
5178,1926.61,0.63
5179,1672.16,0.74
5180,4956.76,0.98
5181,8962.34,0.41
5182,5413.37,0.37
5183,8363.47,0.59
5184,5383.87,0.56
5185,6552.70,0.15
5186,6722.36,0.61
5187,7421.31,0.84
5188,4479.65,0.49
5189,2157.47,0.41
5190,7682.27,0.12
5191,7414.40,0.22
5192,6087.32,0.54
5193,8116.91,0.59
5194,7170.15,0.20
5195,5433.49,0.68
5196,4670.06,0.71
5197,3762.66,0.57
5198,8201.01,0.37
5199,1146.70,0.57
5200,1217.82,0.50
5201,9687.73,0.18
5202,2484.93,0.90
5203,8382.50,0.72
5204,9566.56,0.93
5205,6433.40,0.13
5206,5744.89,0.68
5207,3990.34,0.45
5208,3700.08,0.66
5209,1530.93,0.79
5210,9138.56,0.18
5211,8544.40,0.19
5212,9622.95,0.80
5213,2321.49,0.90
5214,4902.53,0.71
5215,8584.66,0.43
5216,3559.61,0.68
5217,6749.91,0.34
5218,7117.05,0.85
5219,3659.45,0.40
5220,1240.32,0.96
5221,1158.36,0.86
5222,8727.22,0.68
5223,9539.72,0.48
5224,2336.98,0.81
5225,6091.19,0.66
5226,5839.67,0.61
5227,3165.90,0.66
5228,5896.05,0.91
5229,9393.67,0.81
5230,6664.64,0.82
5231,9860.48,0.20
5232,8392.61,0.10
5233,8573.49,0.40
5234,6739.42,0.24
5235,3910.44,0.93
5236,6435.30,0.91
5237,3829.45,0.16
5238,6680.20,0.80
5239,7166.11,0.60
5240,8217.75,0.60
5241,1487.98,0.31
5242,4412.58,0.62
5243,4383.90,0.90
5244,7255.27,0.97
5245,1443.35,0.63
5246,8599.03,0.41
5247,3727.08,0.44
5248,5633.65,0.91
5249,6322.11,0.36
5250,6801.73,0.63
5251,3602.13,0.10
5252,9469.10,0.65
5253,7383.44,0.37
5254,5588.32,0.40
5255,1371.44,0.13
5256,6748.66,0.44
5257,8928.36,0.57
5258,7475.54,0.84
5259,1534.01,0.99
5260,9645.64,0.49
5261,9926.96,0.14
5262,8237.71,0.95
5263,7672.16,0.91
5264,6341.36,0.85
5265,5341.28,0.15
5266,3625.45,0.13
5267,5098.04,0.70
5268,4566.56,0.15
5269,6628.22,0.32
5270,4045.27,0.49
5271,3610.31,0.86
5272,9736.82,0.77
5273,5346.99,0.20
5274,2026.43,0.47
5275,4570.11,0.20
5276,4894.43,0.73
5277,9986.13,0.93
5278,5062.98,0.60
5279,4544.63,0.72
5280,2499.76,0.99
5281,1174.20,0.68
5282,5395.25,0.73
5283,6606.76,0.45
5284,7595.76,0.30
5285,2253.66,0.21
5286,6550.28,0.34
5287,5254.52,0.19
5288,9444.54,0.62
5289,5787.14,0.50
5290,3311.58,0.50
5291,5521.72,0.60
5292,9735.38,0.70
5293,2059.16,0.73
5294,6766.27,0.72
5295,6854.43,0.70
5296,3168.84,0.79
5297,2910.81,0.13
5298,1922.47,0.44
5299,1171.28,0.77
5300,7657.06,0.25
5301,1570.36,0.13
5302,1055.12,0.20
5303,8793.52,0.83
5304,6235.56,0.98
5305,6815.39,0.79
5306,9844.03,0.53
5307,8527.67,0.13
5308,5966.67,0.50
5309,2459.92,0.26
5310,3684.73,0.34
5311,9115.33,0.27
5312,7022.58,0.17
5313,6203.72,0.37
5314,5909.32,0.65
5315,3757.33,0.39
5316,8716.14,0.68
5317,7250.95,0.84
5318,3332.57,0.37
5319,7132.54,0.81
5320,2208.49,0.34
5321,8179.88,0.12
5322,8098.58,0.88
5323,5911.42,0.33
5324,1936.59,0.20
5325,2114.52,0.17
5326,4499.91,0.24
5327,7036.63,0.49
5328,9053.04,0.22
5329,5670.47,0.39
5330,5517.62,0.20
5331,6013.13,0.48
5332,1620.41,0.52
5333,6478.34,0.98
5334,4273.07,0.72
5335,7078.57,0.57
5336,9581.06,0.62
5337,8082.87,0.63
5338,7545.49,0.75
5339,4680.25,0.12
5340,3071.91,0.41
5341,5317.38,0.78
5342,5420.31,0.91
5343,4733.44,0.58
5344,8754.64,0.30
5345,7410.75,0.53
5346,1957.97,0.59
5347,6257.86,0.93
5348,1931.51,0.88
5349,6495.54,0.85
5350,4912.78,0.23
5351,9856.64,0.85
5352,6721.97,0.53
5353,7485.79,0.95
5354,4180.49,0.95
5355,6017.57,0.49
5356,3308.66,0.92
5357,9372.03,0.44
5358,8267.06,0.94
5359,5202.18,0.15
5360,5317.73,0.68
5361,1386.05,0.58
5362,8574.52,0.97
5363,7748.71,0.97
5364,3777.04,0.22
5365,9418.83,0.64
5366,1285.50,0.42
5367,7967.68,0.52
5368,5578.63,0.89
5369,9836.35,0.68
5370,2524.44,0.17
5371,3533.18,0.40
5372,8100.42,0.51
5373,9166.29,0.78
5374,1697.26,0.33
5375,3749.94,0.79
5376,5528.21,0.79
5377,7659.27,0.95
5378,5195.73,0.20
5379,9954.63,0.56
5380,2090.41,0.35
5381,5342.10,0.15
5382,5313.50,0.93
5383,7029.57,0.33
5384,9166.67,0.11
5385,3936.87,0.85
5386,9116.31,0.60
5387,1418.03,0.86
5388,9634.48,0.66
5389,4456.76,0.21
5390,3321.79,0.37
5391,2125.20,0.42
5392,4560.57,0.81
5393,3205.61,0.66
5394,3949.59,0.73
5395,9937.50,0.25
5396,1242.53,0.58
5397,7634.76,0.27
5398,5356.03,1.00
5399,6476.85,0.70
5400,4411.05,0.60
5401,2230.90,0.90
5402,1580.84,0.14
5403,8614.93,0.31
5404,2334.86,0.57
5405,4477.43,0.29
5406,7062.70,0.85
5407,9258.99,0.16
5408,9112.65,0.11
5409,7782.12,0.14
5410,9639.95,0.56
5411,7349.68,0.19
5412,7041.20,0.52
5413,7884.80,0.35
5414,7247.81,0.37
5415,1279.35,0.19
5416,3861.05,0.38
5417,8027.46,0.31
5418,5207.14,0.31
5419,1438.22,0.60
5420,1421.45,0.35
5421,4382.93,0.66
5422,1934.67,0.66
5423,1106.50,0.39
5424,1770.41,0.84
5425,8190.10,0.77
5426,8827.69,0.29
5427,8948.36,0.77
5428,5824.67,0.11
5429,3877.92,0.46
5430,9387.01,0.12
5431,7694.79,0.53
5432,7227.79,0.64
5433,6611.74,0.29
5434,8471.60,0.70
5435,1861.65,0.49
5436,5708.81,0.73
5437,6027.28,0.46
5438,5010.84,0.14
5439,1032.60,0.41
5440,9171.17,0.96
5441,2943.18,0.49
5442,7727.60,0.26
5443,7322.20,0.53
5444,7709.45,0.63
5445,1163.45,0.79
5446,7675.60,0.97
5447,9470.29,0.40
5448,5808.07,0.97
5449,9135.50,0.59
5450,9144.07,0.71
5451,6498.89,0.69
5452,6906.00,0.84
5453,1252.39,0.82
5454,2171.47,0.82
5455,7541.26,0.43
5456,3350.58,0.87
5457,4955.37,0.45
5458,7813.92,0.82
5459,1386.98,0.96
5460,1870.48,0.87
5461,1473.16,0.47
5462,7432.64,0.27
5463,1035.54,0.23
5464,4176.37,0.45
5465,5349.21,0.15
5466,7892.20,0.15
5467,9401.00,0.87
5468,5661.49,0.75
5469,8373.09,0.37
5470,1071.42,0.92
5471,6653.85,0.14
5472,3151.04,0.99
5473,4480.30,0.59
5474,2135.07,0.99
5475,5993.76,0.74
5476,6861.45,0.37
5477,9618.61,0.81
5478,8612.45,0.40
5479,6712.40,0.14
5480,4666.75,0.94
5481,5859.20,0.82
5482,2938.77,0.66
5483,7351.32,0.31
5484,7570.30,0.64
5485,1725.94,0.39
5486,7650.29,0.20
5487,9653.04,0.98
5488,1289.39,0.92
5489,8900.10,0.91
5490,6275.70,0.99
5491,2259.05,0.48
5492,4829.15,0.96
5493,2098.04,0.57
5494,6857.77,0.61
5495,3806.17,0.13
5496,5743.97,0.31
5497,7080.95,0.25
5498,1563.90,0.13
5499,9041.55,0.31
5500,5235.51,0.55
5501,9112.68,0.65
5502,5723.22,0.87
5503,7133.58,0.57
5504,7743.48,0.69
5505,8841.79,0.44
5506,1124.55,0.70
5507,3188.21,0.99
5508,7393.16,0.33
5509,1782.44,0.72
5510,6794.63,0.16
5511,6706.38,0.60
5512,4118.63,0.97
5513,1609.97,0.76
5514,9034.07,0.58
5515,2964.86,0.39
5516,9707.55,0.11
5517,3973.74,0.97
5518,6197.42,0.29
5519,2202.87,0.33
5520,6030.75,0.20
5521,4159.90,0.22
5522,8038.20,0.32
5523,3411.16,0.48
5524,5555.60,0.43
5525,2388.26,0.23
5526,5573.11,0.58
5527,4951.39,0.16
5528,9984.98,0.90
5529,3367.49,0.23
5530,5778.62,0.13
5531,5283.29,0.88
5532,5471.79,0.36
5533,9048.99,0.28
5534,5982.44,0.34
5535,4731.36,0.61
5536,7611.42,0.41
5537,8746.07,0.91
5538,6405.52,0.98
5539,9884.72,0.50
5540,2225.09,0.94
5541,8580.58,0.94
5542,7603.86,0.74
5543,9514.71,0.49
5544,7381.52,0.95
5545,9917.10,0.20
5546,9176.76,0.22
5547,2953.25,0.76
5548,4038.91,0.59
5549,2571.92,0.51
5550,9129.31,0.15
5551,5183.26,0.60
5552,2497.14,0.94
5553,7068.86,0.20
5554,1229.51,0.49
5555,8839.34,0.66
5556,1692.40,0.41
5557,3694.41,0.84
5558,6324.30,0.36
5559,3240.08,0.12
5560,8287.13,0.51
5561,4566.07,0.63
5562,1448.45,0.88
5563,8844.43,0.45
5564,3135.40,0.63
5565,5226.07,0.16
5566,4016.97,0.30
5567,5572.23,0.28
5568,2134.90,0.34
5569,4124.32,0.61
5570,4054.78,0.65
5571,9444.18,0.50
5572,7378.88,0.60
5573,3946.09,0.36
5574,9274.90,0.38
5575,9586.56,0.64
5576,4694.43,0.32
5577,6615.39,0.17
5578,2372.48,0.37
5579,5404.59,0.71
5580,5005.27,0.42
5581,6955.85,0.15
5582,6674.97,0.35
5583,8288.63,0.24
5584,9947.19,0.54
5585,9968.40,0.60
5586,4251.88,0.99
5587,8738.96,0.29
5588,5178.86,0.74
5589,6056.34,0.16
5590,7732.29,0.69
5591,5842.34,0.72
5592,2887.76,0.24
5593,8434.79,0.28
5594,3248.04,0.87
5595,4043.86,0.23
5596,3833.08,0.70
5597,6977.68,0.13
5598,7934.11,0.32
5599,5688.85,0.73
5600,9441.38,0.77
5601,4001.49,0.26
5602,3049.61,0.62
5603,1207.69,0.71
5604,6997.92,0.20
5605,7897.47,0.97
5606,3250.80,0.83
5607,3833.09,0.66
5608,2038.09,0.63
5609,5897.29,0.87
5610,2513.92,0.37
5611,7453.80,0.91
5612,7321.11,0.93
5613,3696.68,0.48
5614,4355.88,0.58
5615,4669.07,0.73
5616,9669.12,0.61
5617,6962.14,0.84
5618,5735.45,0.36
5619,1184.00,0.96
5620,8519.58,0.14
5621,8219.68,0.15
5622,6961.31,0.83
5623,6075.17,0.10
5624,3922.95,0.59
5625,3498.64,0.40
5626,5363.24,0.65
5627,1344.18,0.38
5628,5209.80,0.77
5629,6746.29,0.99
5630,1709.16,0.33
5631,9905.52,0.50
5632,7594.93,0.61
5633,3085.95,0.61
5634,5041.02,0.20
5635,4545.25,0.11
5636,2903.41,0.86
5637,8501.25,0.36
5638,8017.52,0.56
5639,3453.08,0.73
5640,5500.59,0.61
5641,2945.15,0.73
5642,1885.95,0.68
5643,2001.80,0.83
5644,2167.95,0.26
5645,2818.90,0.82
5646,5391.58,0.25
5647,6850.75,0.78
5648,3056.52,0.73
5649,7606.57,0.90
5650,1263.17,0.85
5651,2448.64,0.80
5652,1089.07,0.42
5653,2278.19,0.32
5654,9189.08,0.14
5655,3846.09,0.75
5656,2078.53,0.35
5657,6947.58,0.15
5658,4709.15,0.55
5659,5584.31,0.79
5660,4504.27,0.45
5661,6936.95,0.30
5662,3196.20,0.41
5663,2938.54,0.54
5664,8914.81,1.00
5665,4477.72,0.25
5666,7973.14,0.18
5667,8591.73,0.13
5668,2633.18,0.56
5669,4110.18,0.77
5670,5663.26,0.38
5671,3259.82,0.49
5672,5315.67,0.75
5673,1675.37,0.20
5674,9062.39,0.39
5675,9072.44,0.66
5676,4470.44,0.56
5677,7963.44,0.78
5678,2465.95,0.93
5679,8689.67,0.17
5680,7819.82,0.97
5681,4434.63,0.84
5682,5959.82,0.50
5683,3626.96,0.51
5684,7234.80,0.30
5685,4733.40,0.39
5686,9644.59,0.91
5687,9603.96,0.83
5688,2073.56,0.86
5689,7259.95,0.64
5690,5666.05,0.95
5691,1814.86,0.67
5692,7779.93,0.51
5693,3508.62,0.30
5694,6434.05,0.98
5695,9378.04,0.97
5696,5461.11,0.38
5697,6685.14,0.22
5698,4818.25,0.38
5699,5286.29,0.12
5700,2470.40,0.44
5701,3551.79,0.75
5702,2397.50,0.86
5703,8825.39,0.60
5704,3012.79,0.30
5705,1377.92,0.88
5706,5027.54,0.79
5707,8089.54,0.63
5708,1048.67,0.18
5709,5344.66,0.56
5710,6801.34,0.77
5711,6418.21,0.97
5712,3296.64,0.38
5713,8935.51,0.57
5714,2160.44,0.39
5715,4089.14,0.50
5716,7601.97,0.62
5717,5754.51,0.99
5718,8382.50,0.41
5719,4495.53,0.85
5720,7894.66,0.63
5721,3736.99,0.86
5722,9002.15,0.35
5723,6565.08,0.79
5724,9424.32,0.77
5725,5164.76,0.59
5726,3451.89,0.10
5727,6466.13,0.42
5728,6797.10,0.70
5729,7800.19,0.68
5730,2345.46,0.37
5731,9283.82,0.13
5732,5143.93,0.11
5733,7042.33,0.13
5734,6398.17,0.11
5735,9707.99,0.92
5736,1303.55,0.32
5737,7375.32,0.30
5738,8369.65,0.96
5739,3406.06,0.22
5740,8024.79,0.39
5741,9306.41,0.72
5742,1843.66,0.51
5743,6794.55,0.26
5744,9125.62,0.90
5745,1631.84,0.63
5746,2310.21,0.34
5747,4070.59,0.72
5748,6003.99,0.66
5749,9336.75,0.49
5750,4697.68,0.37
5751,9512.76,0.77
5752,5962.40,0.91
5753,9276.31,0.85
5754,4606.94,0.91
5755,4214.39,0.46
5756,3703.59,0.48
5757,1027.09,0.51
5758,1227.35,0.12
5759,7646.99,0.80
5760,1016.55,0.11
5761,5170.30,0.38
5762,1005.58,0.33
5763,4413.68,0.26
5764,1976.16,0.86
5765,9436.18,0.29
5766,2888.10,0.45
5767,3821.77,0.20
5768,2348.87,0.22
5769,5086.87,0.97
5770,6300.19,0.30
5771,5759.20,0.97
5772,9014.97,0.23
5773,7119.06,0.35
5774,8186.05,0.49
5775,2729.99,0.99
5776,6683.28,0.93
5777,7447.81,0.47
5778,2402.29,0.89
5779,9964.73,0.20
5780,3826.87,0.21
5781,5589.78,0.47
5782,1377.28,0.95
5783,7343.59,0.29
5784,1558.30,0.54
5785,5300.84,0.57
5786,3996.24,0.82
5787,6614.56,0.22
5788,3608.02,0.73
5789,3495.33,0.57
5790,5987.69,0.57
5791,2023.67,0.29
5792,3991.74,0.27
5793,4117.05,0.36
5794,3088.24,0.46
5795,1063.38,0.57
5796,9610.47,0.75
5797,4432.25,0.76
5798,8929.68,0.79
5799,9233.95,0.69
5800,2303.83,0.32
5801,2243.93,0.41
5802,7929.46,0.49
5803,2588.80,0.72
5804,5647.19,0.51
5805,5959.48,0.11
5806,6518.37,0.13
5807,1118.51,0.70
5808,1263.30,0.21
5809,8989.79,0.41
5810,8475.56,0.59
5811,3205.77,0.26
5812,8803.54,0.50
5813,3026.47,0.24
5814,1800.50,0.32
5815,8960.93,0.74
5816,9562.00,0.13
5817,8676.20,0.34
5818,1646.38,0.12
5819,3248.31,0.33
5820,2515.84,0.62
5821,6820.90,0.25
5822,7870.28,0.69
5823,1259.92,0.31
5824,1979.37,0.84
5825,9854.99,0.97
5826,1212.09,0.60
5827,3898.86,0.65
5828,8941.29,0.41
5829,8025.40,0.88
5830,3714.95,0.25
5831,4204.32,0.54
5832,8445.18,0.24
5833,5645.99,0.59
5834,4786.58,0.35
5835,1973.30,0.99
5836,3653.51,0.12
5837,6479.69,0.50
5838,4893.72,0.30
5839,4107.68,0.79
5840,2721.38,0.77
5841,3403.21,0.13
5842,7128.65,0.92
5843,4668.35,0.91
5844,4081.01,0.56
5845,7438.95,0.31
5846,4329.58,0.94
5847,9657.96,0.60
5848,3528.60,0.55
5849,9629.23,0.93
5850,7409.28,0.17
5851,1797.83,0.84
5852,8540.30,0.37
5853,2364.92,0.16
5854,9207.92,0.24
5855,6001.27,0.89
5856,2041.81,0.86
5857,5492.86,0.48
5858,2362.88,0.15
5859,6581.54,0.67
5860,8056.05,0.74
5861,9335.93,0.57
5862,3549.62,0.14
5863,8316.25,0.35
5864,3822.51,0.38
5865,9578.67,0.63
5866,4747.60,0.48
5867,3725.66,0.52
5868,1734.84,0.52
5869,8725.93,0.40
5870,6278.35,0.29
5871,9648.93,0.38
5872,6418.97,0.53
5873,9325.09,0.72
5874,5785.82,0.70
5875,4175.80,0.33
5876,2565.81,0.49
5877,1764.93,0.67
5878,2813.75,0.94
5879,3409.19,0.32
5880,1367.34,0.48
5881,8660.10,0.12
5882,2944.24,0.66
5883,7600.54,0.60
5884,3615.99,0.84
5885,5241.91,0.69
5886,1988.71,0.86
5887,2516.70,0.57
5888,3619.55,0.13
5889,4901.12,0.83
5890,6928.65,1.00
5891,4496.55,0.74
5892,7689.59,0.36
5893,3612.50,0.28
5894,9170.45,0.75
5895,1239.81,0.65
5896,2939.61,0.28
5897,8029.48,0.80
5898,1823.29,0.41
5899,9842.98,0.75
5900,3812.11,0.55
5901,2358.52,0.96
5902,9071.75,0.29
5903,6597.52,0.40
5904,1279.59,0.20
5905,8307.17,0.57
5906,3051.05,0.20
5907,9986.89,0.56
